oisede	OECD
iar	IR
efefeff	FFF
sou	SOU
fn	FN
koage	KRG
ceesen	CSN
seseess	CCS
ellereff	LRF
tis	TISA
kalp	KALP
gesess	GSS
vabb	VAB
siasen	CSN
kåde	KD
gemur	EMU
akta	ACTA
gedepeerä	GDPR
deen	DN
sme	SME
ate	AP
sesen	CSN
eefessem	EFSM
iu	EU
elesess	LSS
hveb	HVB
adiell	ADL
upegé	YPG
veoef	VHF
ihu	EU
emu	EMU
kåu	KU
oser	OSSE
lan	LAN
esvede	SVD
este	ST
abite	ABT
cesiess	CCS
isafs	ISAF
teama	TMA
ap	AP
eeffess	ESF
ibet	IB
åse	OSSE
elessess	LSS
rute	RUT
oisidé	OECD
essahåa	SRHR
kou	KU
jcpoa	JCPOA
elefa	LFA
vieteo	WTO
seta	CETA
urrud	RUT
andete	ANDT
oesd	OECD
emme	ME
batt	BAT
ipsese	IPCC
peciär	PCR
tiomess	ERTMS
feff	FFF
elecess	LSS
eresemm	RSM
sedeem	CDM
ipise	IPCC
ellesur	LSU
ya	YA
kor	KU
gnis	NIS
rot	RUT
krex	KEX
autese	ATC
penn	PEN
sop	SOT
atepe	ATP
utupe	UTP
iote	IOT
fen	FN
apeu	APU
attrot	ROT
nis	NIS
presiär	PCR
eenve	EMV
cesen	CSN
gibe	JB
tet	TT
ieseff	ISF
avess	AVS
yhå	YH
esahåer	SRHR
endete	ANDT
pinerr	PNR
emer	MR
aai AI
aändte ANDT
äateamess ERTMS
abebé ABB
abieff ABF
acka AKKA
adeessel ADSL
adeessell ADSL
adiesse ADSL
adiessel ADSL
aeles ALS
aendet ANDT
aendetees ANDTS
aendeteess ANDTS
aendetes ANDTS
aendetess ANDTS
aendite ANDT
aendt ANDT
aendte ANDT
aendteess ANDTS
aendtes ANDTS
aendtss ANDTS
aenteré ANTD
aentidé ANDT
äffän FN
äffe FÖ
äffen FN
äfkas FCAS
ai AI
aisaf ISAF
aj AI
aje AI
akå AK
ako AK
akope AKP
akou AKU
alf ALF
ällenge LNG
ällo LO
ämar MR
ämär MR
ämer MR
ämhers MR
ämma MR
ämmar MR
ämmär MR
ämmärs MR
ämme MR
ämmel MR
ämmer MR
ämmes MS
ämmu MU
ämnar MR
ämnes MR
ämnu MU
ämpete NPT
ämpikå NPK
ämr MR
ams AMS
ämu MU
andeteess ANDTS
andetegest ANDTS
andetess ANDTS
andetiess ANDTS
andite ANDT
anditets ANDTS
andte ANDT
andteess ANDTS
andts ANDTS
anite ANDT
anitees ANDTS
aniteess ANDTS
ännesge NSG
ännu MU
anpeer ANPR
änte NT
änti NT
äo EU
apa AP
ape AP
apell APL
aper AP
api AP
apia AP
apo AP
arn ARN
ärres RS
ärress RS
artemess ERTMS
äsäf ESF
äsde SD
äseäf ESF
ässemp S/MP
åsser OSSE
äst SD
äste SD
at AT
ate AT
atec ATC
atice ATC
atiko ATK
atipe ATP
autice ATC
autoce ATC
avdessälls ADSL
ave AV
aver AV
avpe AP
ay AI
bäfs BEPS
bäps BEPS
bäx BEPS
bbess BBS
bebe BB
bebeerr BBR
bebs BEPS
beerte BLT
bekofyra BK4
bepesti BPSD
beps BEPS
betei BTI
beteo WTO
bevise BVC
bevs BEPS
bidd BID
bigg BID
bild BID
böps BEPS
bot BOT
bubp BUP
buk BUP
bupp BUP
cecies CCS
ceciess CCS
cedeem CDM
ceef CEF
ceeff CEF
ceeser CSR
ceo COO
ceotvå CO2
ceotvo CO2
ceses CCS
cevie CVE
ciasenn CSN
ciciess CCS
ciecies CCS
cieesenn CSN
cienen CNN
ciesen CSN
ciotvo CO2
ciovå CO2
cve CVE
dabb DAB
dean DN
dedeär DDR
deena DNA
den DN
denal DNA
diana DNA
dideerr DDR
diena DNA
diona DNA
dna DNA
eartemess ERTMS
eåtta EU8
ebet EBIT
ebit EBIT
ebo EBO
eceff ESF
ecessu SSU
eeess EES
eefa EFA
eefse CFC
eelo ILO
eem EM
eemu EMU
eemv EMV
eemvé EMV
eeo EU
eeseff ESF
eeser ESR
eesess ESS
eesko ESK
eess EES
eesseff ESF
eesses ESS
eessess ESS
efbiaj FBI
efefef FFF
efen FN
efera FRA
effage FRG
effara FRA
effeen FN
effeffeff FFF
effem FN
effen FN
effene FN
effeno FN
effenö FN
effenve FMV
effese FSC
effetser FSC
effexem FXM
efficer FSC
effin FN
effoi FOI
effon FN
efote FOT
efou FOU
ege EG
ege EU
ejo EU
eju EU
ekmo ECMO
eläsäs LSS
eläsess LSS
elbu LVU
elema LMA
eleng LNG
elessu LSU
elesu LSU
elesur LSU
ellenge LNG
ellerma LMA
ellersur LSU
ellesess LSS
ellessess LSS
ellessu LSU
ello LO
elou LOU
elsia LCA
elsu LSU
elu LVU
elveem LVM
elvem LVM
elviem LVM
elvihem LVM
elviimöjl LVU
elvju LVU
elvo LO
em MR
ema EMA
ema MR
emär MR
embe EMV
embell MBL
embiåtta NB8
eme MR
emkobe MKB
emkobé MKB
emkomé MKB
emm MR
emma MR
emmamäg MR
emman MR
emmar MR
emmär MR
emmas MR
emme MR
emmel MR
emmer MR
emmerr MR
emmesse MSC
emmi ME
emmur EMU
emnär MR
emp MP
empeff NPF
emper ANPR
empete NPT
empie NTP
empite NPT
emr MR
emu MU
endetes ANDTS
endeties ANDTS
endite ANDT
endtees ANDTS
enesö NSA
enessa NSA
eniva EU
eno NO
enpete NPT
enpte NPT
entivu NTU
enu EU
eoeu EU
eou EU
epa EPA
epepe EPP
episa PISA
er EU
erareff RRF
eresem RSM
eresess LSS
eressem RSM
eresserm RSM
eressess LSS
erie EU
erig EU
eriu EU
erju EU
erref RF
erressess LSS
erteemess ERTMS
ertemess ERTMS
es LO
esarhåa SRHR
esarhoa SRHR
escite SIT
esde ISDS
esde SD
esefess SFS
esefo SFO
esefon SFO
esefr ESF
esemär SMR
esemé SME
esemess SMS
eserhåer SRHR
eserher SRHR
eserhoer SRHR
esessu SSU
esge ESG
eshoempe MP
esise ECC
esite ECT
eskei SGEI
eski SGI
esko SK
eskoell SKL
eso ESO
esoämpe MP
esol SOU
esopp ESOP
espief SPF
ess ANDTS
ess EES
essa SA
essahåar SRHR
essarhoer SRHR
esse SE
essel SL
esserhoer SRHR
essess SS
essessess LSS
essibe SCB
esso SO
este SD
estees ISDS
estege SDG
ester SD
esupe SUP
esvet SVT
esvete SVT
etees ETS
eud EU
eue EU
eueess EU/EES
euess EES
eueu EU
euförheju EU
euharma EU
eui EU
euift EU
euk EU
eukoeu EU
eum EU
eumedlems EU
euo EU
eupara EU
eura EU
euro EU
europa EU
euru EU
eus EU
euu EU
ev EU
ev IV
eveu EU
evia EBA
evse CFC
evu EU
ezo ESO
fattigeeu EU
ffeffen FN
ffen FN
flut RUT
flygjas JAS
förkos KOS
förrut RUT
förstape AP
förtalmaeu EU
förtoeu EU
fridhels EU
fudd FUD
fug VFU
ge EU
geamo GMO
geb GB
geemo GMO
geesess EES
geess EES
gelo ILO
gemess ERTMS
gemo GMO
gepiär IPR
gese GC
gestees ISDS
giby JB
gii IS
gio EU
gio JO
giser ISR
givo JO
gjundeapu AP
gmo GMO
god NGO
gök JÖK
göken JÖK
grundförutsättningomrersess LSS
gusp GUSP
håar HR
håar SRHR
håcete HCT
håde HD
hådep HDP
hådepe HDP
hådepo HDP
hådipo HDP
håer HR
hägg PEG
handels WTO
hår HR
här HR
he BRT
hemess ERTMS
heu EU
hobite HBT
hodepe HDP
hoer HR
hoespel HSB
hogepese HIPC
hoj HÅJ
hopev HPV
hopeve HPV
hopiv HPV
hopive HPV
hopve HPV
hovbe HVB
hovbé HVB
hoveb HVB
hovebe HVB
hovib HVB
hovibe HVB
hoviby HVB
hpve HPV
hpvelerhobiv HPV
hundiape AP
hus HUS
huvud UF
hyre EU
i IS
i RUT
ian IS
iäs IS
iäss IS
iastel ISDS
ib IB
iba IB
ibi IB
ibie IB
icise ICC
icite ICT
ide ID
ide IDD
ide OECD
idu EU
ie IS
iefau IFAU
ielo ILO
iemdegé IMDG
iemdg IMDG
ierell IRL
ierteamess ERTMS
ies EES
ies IS
iesde ISDS
ieseff ESF
ieser ISR
iesk ISK
ieskå ISK
iesko ISK
iess EES
iess IS
iess NIS
iessi ESI
iesteess ISDS
iestehets ISDS
iester IS
igeimo GMO
ihoell MR/IHL
iies IS
iistehets ISDS
ijö EU
iju EU
ika ICA
ika ICAO
ikote IKT
iljus EU
illelecess LSS
ilukt ILUC
in EU
ios IS
iotts IS
ip IPU
ipa IPA
ipecese IPCC
ipecise IPCC
ipio IPU
ipisesie IPCC
ipiu IPU
ipu IPU
iretemess ERTMS
is IS
isa ISAF
isaf ISAF
isees ICS
isk ISK
isoch ISO
ite IT
iteef ITF
iteku ITQ
itik EU
iun EU
iupp EUPP
ius EU
iv EU
iv IV
iva IVA
ive IV
ivo IVO
ivu EU
jad JA
jäff JEF
jamer MR
jas JAS
jaz JAS
jazs JAS
jäzz ANDTS
jeukay UK
jök JÖK
josidé OECD
jouundeape AP
ju EU
juu EU
k KU
kå GSS/K
ka ICAO
kå KU
kåage KRG
kåagre KRG
kåarge KRG
kage KRG
kaist KAIST
kam CAMM
kapp CAP
kåuuttala KU
kde KD
kde MKD
kex KEX
kexs KEX
khex KEX
ki KI
ko KU
koargé KRG
kobete KBT
kobite KBT
kode KD
kode MKD
kodie KD
koi KI
koi KU
koko KK
kommissioeu EU
kop COP
kopei KPI
kopie KPU
kopiu KPU
kopp COP
kopu KPU
korige KRG
koru KU
koseko KCK
kosiko KCK
kosovosid EU
koteho KTH
koy KI
koy KU
kriks KEX
krix KEX
krixs KEX
ksjueu EU
lädd LED
larer LARO
laru LARO
las LAS
laser LAS
låvandetes ANDTS
lc AHLC
les LIS
leva LEVA
lia LIA
lib LIBE
libe LIBE
list LIS
livs LIS
lju EU
ljud EU
llivs LIS
loa LOVA
lok ILO
lok LOK
lona LONA
loo LO
lot LOT
lots LOT
lov LOV
lova LOVA
lovar LOVA
ls LSS
lulucea LULUCF
luluseef LULUCF
ma EU
ma VMA
max MAX
meda MEA
medeu EU
medjöu EU
mena MENA
menar MENA
menas MENA
merut RUT
minis NIS
minister FN
minsktvå II
mjök JÖK
mjug MJU
mjuk MJU
mmer MR
mö MU
mok MOOC
mokode KD
monpeu EU
mpeef NPF
mu MU
mul MUL
naks MAX
närrio EU
nbete NBT
nets NEET
neu EU
nid NEET
noxe NOx
nukriks KEX
ny NIU
nyår YH
nykobi YKB
nyv IB
ö EU
öbe ÖB
ocämp MP
ocendetees ANDTS
ocendeteess ANDTS
ochämpe MP
ochemp MP
ochiu EU
ochoemär MR
ocksåi EU
oda ODA
odiessel ADSL
odser OSSE
oecede OECD
oecedé OECD
oecide OECD
oecidé OECD
oendite ANDT
oes OS
oesed OECD
oesede OECD
oesedé OECD
oesese OSSE
oesesse OSSE
oesid OECD
oeside OECD
oesidé OECD
oesids OECD
oess OS
oesses OSSE
öeu EU
oicidé OECD
oiside OECD
oje AI
ök JÖK
olikapefasfö PFAS
ondite ANDT
oneteess ANDTS
opeess OPS
opiess OPS
ors OSSE
orse OSSE
orut ROT
os OSSE
ose OSSE
osedé OECD
osidé OECD
osidel OECD
oss OSSE
osse OSSE
osseosse OSSE
osser OSSE
otise OTC
otope ATP
över UV
oviside OECD
p IMDG
påeju EU
pär ANPR
pareu EU
pe AP
peafem PAUfM
peafoa PFOA
pear PR
pebell PBL
pebiell PBL
peciärr PCR
peeff SSPF
peener PNR
peenerr PNR
peero PRO
peesa PSA
peeser PCR
pef NPF
pefas PFAS
pefast PFAS
pegut PGU
pejo EU
peju EU
peko PK
pekoko PKK
penar PNR
pener PNR
penr PNR
peo EU
pepeem PPM
pepegu PGU
pepem PPM
pepen PPM
pepiem PPM
pepiens PPM
peps BEPS
pes ISPS
pesa PSA
pesessa PSSA
pesi PSI
pesiär PCR
pesiärr PCR
pesierr PCR
petipe PTP
pevise PVC
piener PNR
piesi PSI
pigeu PGU
pilo PLO
pipiem PPM
pisa PISA
pisapisa PISA
pisar PISA
pisdag PISA
pise PISA
pissa PISA
piu IPU
pjud IPU
poay JCPOA
poeside OECD
ppekoko PKK
ppem PPM
precise IPCC
pris PISA
prisa PISA
prr ANPR
pud IPU
råer SRHR
ras RAS
råse ROHS
rea REA
reeo EU
reko REKO
reo EU
reo REA
rep REP
reserm RSM
reso ESO
resors RSO
reu EU
reus EU
reva REVA
riff RIF
riko RICO
riu EU
ros ROS
rosse OSSE
rota ROT
rotrrut RUT
rotrut RUT
rser CSR
ru RUT
rudd RUT
ruk RUT
rut ROT
rut RUT
ruta RUT
rutavrut RUT
ruterut RUT
rutorot ROT
rutrot ROT
sab SAAB
säff CEF
säffr CEF
sågio JO
sak SAC
såledeseu EU
säll CSN
sämd DSM
samm SAM
sar SAR
sasen CSN
sass SAS
sät CETA
säta CETA
säte CETA
sazs SAS
sazz SAS
sceense CNC
scense CNC
sceotvo CO2
scesen CSN
sciesen CSN
se CE
se CFC
seasend CSN
sebärren CBRN
sedebe CDB
sediem CDM
see CE
seef CEF
seefespe GSFP
seefse CFC
seefte CFC
seen CE
seesem CSN
seesen CSN
seesser CSR
sei CE
sek SECA
sekar SECA
sekel SECA
sem DSM
sempi MP
seo EU
seotvå CO2
ser CE
sera SERA
sesend CSN
seses CCS
sesierr CSR
sesies CCS
set CETA
setar CETA
sete CETA
seu EU
seve CVE
sevse CFC
sia SIA
siaej CIA
siajej CIA
siesens CSN
singn SINK
sink SINK
siotvo CO2
siri CIRR
sitt SIT
sjetteape AP
sjuhundramegaherts MHz
sjundape AP
slut RUT
smp MP
solvänsstolvänssoäntåt II
solvenstvå II
solvenstvål II
somminis SOM
somund SOM
sös SÖS
sot SOT
sov ESO
soventvå II
srämstvå II
sserhoer SRHR
st ST
stats SAS
stödboendeochovibé HVB
styvu EU
sulvenstvå II
sup LSU
sup SUP
super SUP
svenstvå II
sverige EU
svete SVT
sy LSU
sy MSY
sy SYV
syste SUP
syv SYV
talmanelessess LSS
talmanrut RUT
teema TMA
teemes ERTMS
teente TNT
teenté TNT
temes ERTMS
temest ERTMS
temoteema TMA
tepepe TPP
teseo TCO
tetep TTIP
tethe TT
tetip TTIP
tetipe TTIP
tetipp TTIP
tetipps TTIP
tevefyra TV4
tia JA
tidsa TISA
tidtep TTIP
tidti TTIP
tidtip TTIP
tidtipp TTIP
tidtyp TTIP
til EU
tili EU
tilleu EU
tiome ERTMS
tisdags TISA
titelp TTIP
titep TTIP
titil TTIP
titipp TTIP
titippe TTIP
tittips TTIP
tre EU
trea KBS3
treama TMA
trips TRIPS
tte TT
två II
tvfyra TV4
typ TTIP
tytip TTIP
u AKU
uäs US
ude UD
ue UF
ue UV
uef UF
ueff UF
uenhoser UNHCR
uesa USA
uesain USA
uessa USA
uf UF
uff UF
ufueff UF
undape AP
uorot ROT
upege YPG
uper UPR
ur EU
ur RUT
urer UF
uru UF
usa USA
ut LVU
ut PGU
ut RUT
utepe UTP
utipe UTP
uuf UF
uusa USA
uve UV
uver UV
uvi UV
vaccin HPV
vakomeu EU
väl MBL
vape AP
vapen AP
väsko SK
ve VA
vea VA
veamal VMA
vear VR
vebe EU
veem VM
veema VMA
veespe WSP
vefu VFU
vehoef VHF
vehoo WHO
veltepe WLTP
veo EU
vepeko VPK
vetei VTI
veteo WTO
vetepe WLTP
vevies VVS
veviess VVS
viafu VFU
viefu VFU
viema VMA
viru EU
vud LVU
vve VVS
y EU
y JO
y YH
yho YH
ykobe YKB
ykobé YKB
ykobi YKB
ypege YPG
ypisesig IPCC
yu EU
yvo YH
zacko SAC
ziss SIS
zotfo CO2
